category,Netz aktuell,Netz Ø,SunEnergy Ist,SunEnergy Soll,Hoymiles,SunEnergy AC,Hausverbrauch,Batterie SOC,Heizung,Pool,Desk PC,Trockner,Waschmaschine,Server,Bambu H2C,Bambu X1C,Entkalkung,Gaming Monitore,Treppe,Kaffeemaschine,Küche Unterbau 1,Küche Unterbau 2,Küche Unterbau 3,Küche Unterbau 4,Carport Licht 1,Carport Licht 2,Carport Licht 3,Carport Licht 4
Thu Jun 04 2026,,-50.36880733944953,0,-2392.222222222222,,,294.5168224299066,94,7.675000000000001,2.8428571428571425,,,,16.194827586206895,21.5,0,1.873,0.9661904761904762,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,12.477981651376144,54.75,-1781.25,,,436.52365591397864,94,7.55,2.766666666666667,,,,16.347457627118647,21.575000000000003,0,1.8439999999999999,0.96,0,696.1615384615386,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,37.760784313725516,911.0980392156863,951.6981132075472,,,873.5066390041491,93,7.473684210526316,2.8,,,,17.17758620689656,21.52,0,1.8645,34.18545454545454,0,648.7242424242426,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,2.0699999999999994,269.94736842105266,273.7931034482759,,,465.98627450980376,93,32.7,2.7444444444444445,,,,17.173684210526314,21.55,0,1.8673684210526318,36.936499999999995,0,2.6446601941747536,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,2.58411214953271,388.71,390.27777777777777,,,549.7075235109718,93,93.78095238095237,2.7875,,,,16.02678571428571,21.45,0,1.843,36.913636363636364,0,2.626041666666663,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-0.006249999999999692,341.35051546391753,344.61538461538464,,,535.9327731092436,93,84.18461538461537,2.8214285714285716,,,,16.527118644067798,21.32,0,1.844736842105263,36.81521739130434,0,2.614772727272724,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-0.3967741935483874,331.56,330,,,506.17922535211255,92,58.7142857142857,2.7636363636363637,,,,17.598305084745764,21.42,0,1.8249999999999997,36.77260869565218,0,2.655696202531643,0,0,0,0,3.2,3.05,3.05,3.15
Thu Jun 04 2026,,3.378504672897199,340.58,345.64102564102564,,,511.00763636363615,92,7.6499999999999995,2.75,,,,16.162068965517236,21.46,0,1.842,36.721666666666664,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,1.0698630136986296,356.35,361.2121212121212,,,546.9105263157899,92,7.533333333333332,2.75,,,,17.186666666666667,21.38,0,1.8605,36.71727272727273,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,3.2112359550561793,414.3168316831683,421.3157894736842,,,564.2377104377108,91,7.516666666666666,2.7666666666666666,,,,16.33833333333333,21.525,0,1.848888888888889,36.70476190476191,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,0.465555555555555,448.6530612244898,450.27027027027026,,,571.2675496688736,91,7.5,2.7615384615384615,,,,16.655172413793096,21.25,0,1.8585,36.660476190476196,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-2.1300970873786405,383.8514851485148,388.97435897435895,,,536.530897009967,90,7.589999999999999,2.772727272727273,,,,16.30178571428571,21.549999999999997,0,1.844736842105263,36.64714285714287,0,0,0,0,0,0,0,0,0,0
