category,Netz aktuell,Netz Ø,SunEnergy Ist,SunEnergy Soll,Hoymiles,SunEnergy AC,Hausverbrauch,Batterie SOC,Heizung,Pool,Desk PC,Trockner,Waschmaschine,Server,Bambu H2C,Bambu X1C,Entkalkung,Gaming Monitore,Treppe,Kaffeemaschine,Küche Unterbau 1,Küche Unterbau 2,Küche Unterbau 3,Küche Unterbau 4,Carport Licht 1,Carport Licht 2,Carport Licht 3,Carport Licht 4,Waschküche_licht,Werkstatt_licht,E_Werkstatt_licht
Sun Jun 07 2026,-1.3293999999999997,-1.833333333333334,245.95049504950495,378.97435897435895,-140.22826086956528,-276.67142857142863,402.2232142857145,94,7.466666666666668,2.743150684931507,125.0642857142857,0,0,15.970909090909094,0,0,1.7852631578947369,36.72380952380953,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,6.648146341463418,7.449382716049388,218.4848484848485,654.2105263157895,-132.7018867924528,-249.64210526315787,371.65309734513266,94,7.378571428571429,2.7416,125.47999999999999,0,0,15.710714285714287,0,0,1.7910000000000004,32.65777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-1.5894166666666663,-2.1741666666666664,317.58,477.8333333333333,-63.507017543859654,-314.0036363636364,363.79941860465135,93,7.328571428571428,2.703875968992248,132.51250000000002,0,0,15.847368421052629,0,0,1.7794117647058825,33.87857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-9.909709090909093,-6.7927272727272765,404.66,687,-89.16346153846156,-417.8888888888888,476.8144736842103,93,7.31,2.718181818181818,141.78478260869565,0,0,16.085964912280705,0,0,1.7836842105263162,36.97619047619047,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,31.64523333333334,29.429166666666664,392.85,808.1666666666666,-90.6857142857143,-369.479365079365,494.98938547485994,92,7.3428571428571425,2.717355371900826,135.99655172413796,0,0,15.626666666666665,0,0,1.7855,36.855,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,36.620850000000004,33.8525,361.33,1605.8333333333333,-101.46363636363633,-391.20185185185176,526.855029585799,92,7.318181818181818,2.725,136.04473684210527,0,0,15.828070175438594,0,0,1.7719999999999998,36.864210526315794,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,152.02351923076927,123.24946236559141,171.21259842519686,2067.878787878788,-115.54399999999998,-350.03125000000006,540.8638655462183,91,7.25,2.7346153846153842,132.10294117647055,0,0,18.469642857142862,0,0,1.785625,36.8155,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,133.9027272727273,146.6227272727273,250.96923076923076,471.6666666666667,-186.45,-402.2470588235293,475.20555555555575,91.27884615384616,7.327272727272727,2.733035714285714,145.7688888888889,0,0,17.059649122807016,0,0,1.7877777777777777,36.76571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-1.7290714285714284,-1.6587155963302753,186.71,186.8181818181818,-217.92291666666662,-184.28333333333333,415.8474137931034,91,7.300000000000002,2.7366071428571432,140.67083333333335,0,0,16.40357142857143,0,0,1.7775000000000003,36.740909090909106,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-0.5822982456140351,-0.6433628318584083,136.75,141.25,-262.9444444444444,-148.37037037037035,414.3549019607843,92,7.449999999999999,2.7503311258278145,135.1625,0,0,16.49107142857143,0,0,1.788888888888889,36.76047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,6.884316666666669,15.184745762711858,228.34,295.45454545454544,-231.55121951219513,-272.88823529411764,495.254814814815,92,7.5,2.750000000000001,133.22340425531914,0,0,16.773214285714285,0,0,1.8463157894736841,36.73545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,18.608461538461533,7.957692307692313,285.99,312.5531914893617,-149.95,-298.22727272727275,481.1978417266187,92,7.4875,2.756428571428571,138.08378378378376,0,0,16.80862068965518,0,0,1.8305263157894733,36.72047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-8.186666666666664,-1.3617647058823599,363.9,370.625,-97.77169811320758,-397.9444444444444,469.7618320610687,92,7.45,2.7421052631578946,141.33333333333334,0,0,16.64310344827586,0,0,1.821578947368421,36.71521739130436,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,9.675320000000006,5.06868686868687,350.9009900990099,364.2857142857143,-80.77454545454543,-386.78695652173917,456.32031250000006,91,7.438461538461539,2.7519736842105265,140.2826086956522,0,0,17.683050847457626,0,0,1.8205555555555557,36.732727272727274,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,24.371826086956517,23.184782608695663,455.5959595959596,466.53061224489795,-75.7537037037037,-497.9208333333333,583.185483870968,91,7.444444444444445,2.747297297297298,149.0885714285714,0,0,16.110909090909097,0,0,1.8270000000000004,36.6705,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,8.871326530612247,9.947959183673468,467.75,482.0833333333333,-98.87358490566038,-513.5,581.0099236641222,90,7.485714285714286,2.7496688741721855,146.40697674418604,0,0,16.37368421052632,0,0,1.808421052631579,36.6145,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-4.061136363636369,-5.272727272727276,444.44554455445547,462.22222222222223,-107.39473684210527,-479.59999999999997,548.0046875,89,7.476923076923078,2.7521428571428572,147.9292682926829,0,0,15.923076923076925,0,0,1.8035000000000003,36.63999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,5.54551111111111,3.466292134831462,423.2929292929293,432.10526315789474,-66.31896551724135,-420.56874999999997,496.67478991596647,89,7.425000000000001,2.7435374149659864,147.66923076923072,0,0,16.26346153846154,0,0,1.8030000000000002,36.59875,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,1.9547555555555542,5.356179775280896,406.6969696969697,424.04761904761904,-52.35384615384616,-431.22307692307703,452.2704918032789,88,7.25,2.7382978723404254,143.821875,0,0,16.20535714285714,0,0,1.8,36.5947619047619,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,40.33516000000001,-7.951648351648353,334.7263157894737,386.6666666666667,-61.95294117647056,-413.71600000000007,449.48706896551715,87.13612565445027,7.211111111111112,2.7433823529411767,138.97,0,0,17.384615384615383,0,0,1.795,36.569047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,3.189604166666666,2.676842105263156,380.31,388.57142857142856,-52.4438596491228,-413.5458333333333,459.5596899224804,87,7.245454545454546,2.7490066225165557,145.8818181818182,0,0,16.466071428571432,0,0,1.8125,36.63818181818181,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,0.1336176470588233,-0.01911764705882346,365.1443298969072,367.5,-41.28431372549021,-374.46153846153845,415.3626262626263,86,7.299999999999999,2.753846153846154,147.16969696969696,0,0,16.17719298245614,0,0,1.8504999999999998,36.70909090909092,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,0.1336176470588233,-0.01911764705882346,365.1443298969072,367.5,-41.28431372549021,-374.46153846153845,415.3626262626263,86,7.299999999999999,2.753846153846154,147.16969696969696,0,0,16.17719298245614,0,0,1.8504999999999998,36.70909090909092,0,0,0,0,0,0,0,0,0,0,0,0,0
